Facility ID,Facility Name,Address,City,ZIP Code,CountyName,State,county_state,address,HBIPS-2 Measure Description,HBIPS-2 Overall Rate Per 1000,HBIPS-2 Overall Num,HBIPS-2 Overall Den,HBIPS-3 Measure Description,HBIPS-3 Overall Rate Per 1000,HBIPS-3 Overall Num,HBIPS-3 Overall Den,geolocated-address,latitude-comma,longitude-comma,latitude,longitude, historical_90 , slow_90 , no_90 , rapid_90 ,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_RISKS,WFIR_RISKR
230021,"LAKELAND HOSPITAL, ST JOSEPH",1234 NAPIER AVENUE,ST JOSEPH,49085,BERRIEN,MI,BERRIEN_MI,1234 NAPIER AVENUE ST JOSEPH MI 49085,Hours of physical-restraint use,0.74,125.87,7122,Hours of seclusion use,0.13,22.33,7122,"1234 Napier Avenue, St. Joseph, MI, USA","42,088,489","-8,647,852",42.088489,-86.47852,15.50515,53.97938,84.83505,46.83505,140.1078309,0.959921661,Very Low,0.966360865,Very Low
230024,SINAI-GRACE HOSPITAL,6071 W OUTER DRIVE,DETROIT,48235,WAYNE,MI,WAYNE_MI,6071 W OUTER DRIVE DETROIT MI 48235,Hours of physical-restraint use,0,0,3143,Hours of seclusion use,0,0,3143,"6071 W Outer Dr, Detroit, MI, USA","42,418,951","-83,182,367",42.418951,-83.182367,12.07,49.64,80.91,42.12,188.6588389,1.060003684,Very Low,1.199505772,Very Low
230029,ST JOSEPH MERCY OAKLAND,44405 WOODWARD AVE,PONTIAC,48341,OAKLAND,MI,OAKLAND_MI,44405 WOODWARD AVE PONTIAC MI 48341,Hours of physical-restraint use,0.05,4.38,3674,Hours of seclusion use,0,0,3674,"44405 Woodward Avenue, Pontiac, MI, USA","42,614,428","-8,327,749",42.614428,-83.27749,9.510489,44.0979,74.70629,36.77622,1900.43678,2.289282901,Very Low,1.275811699,Very Low
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,300 E WARWICK DR,ALMA,48801,GRATIOT,MI,GRATIOT_MI,300 E WARWICK DR ALMA MI 48801,Hours of physical-restraint use,0.05,10.7,8956,Hours of seclusion use,0.21,45.57,8956,"East Warwick Drive, Alma, MI, USA","43,391,752","-8,466,182",43.391752,-84.66182,13.86364,48.18182,77.80682,40.72727,31.25364942,0.582168319,Very Low,0.498098349,Very Low
230037,HILLSDALE HOSPITAL,168 S HOWELL STREET,HILLSDALE,49242,HILLSDALE,MI,HILLSDALE_MI,168 S HOWELL STREET HILLSDALE MI 49242,Hours of physical-restraint use,0.12,6.5,2304,Hours of seclusion use,0,0,2304,"168 S. Howell St, Hillsdale, MI, USA","41,911,322","-84,632,993",41.911322,-84.632993,11.62887,49.80412,80.48454,42.28866,143.1567413,0.966834762,Very Low,0.872294399,Very Low
230041,MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,48708,BAY,MI,BAY_MI,1900 COLUMBUS AVE BAY CITY MI 48708,Hours of physical-restraint use,0.59,15.98,1134,Hours of seclusion use,0,0,1134,"Bay City, MI, USA","43,591,539","-83,893,566",43.591539,-83.893566,9.391891,38.90541,67.66216,31.74324,123.676571,0.920825775,Very Low,0.88009452,Very Low
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,"1500 E MEDICAL CENTER DRIVE, SPC 5474",ANN ARBOR,48109,WASHTENAW,MI,WASHTENAW_MI,"1500 E MEDICAL CENTER DRIVE, SPC 5474 ANN ARBOR MI 48109",Hours of physical-restraint use,0.36,110.9,12710,Hours of seclusion use,0.33,101.63,12710,"1500 E Medical Center Dr, Ann Arbor, MI, USA","42,284,619","-83,729,449",42.284619,-83.729449,12.8,51.20833,81.90833,43.725,546.8310461,1.511353455,Very Low,0.795127493,Very Low
230047,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHIP,48038,MACOMB,MI,MACOMB_MI,15855 NINETEEN MILE RD CLINTON TOWNSHIP MI 48038,Hours of physical-restraint use,0.12,20.37,7178,Hours of seclusion use,0.22,37.33,7178,"Clinton, MI, USA","42,591,223","-82,936,591",42.591223,-82.936591,11.0641,45.91026,76.4359,38.82051,113.532717,0.894929174,Very Low,0.72771205,Very Low
230054,UPHS MARQUETTE DLP HOSPITAL,850 W BARAGA AVE,MARQUETTE,49855,MARQUETTE,MI,MARQUETTE_MI,850 W BARAGA AVE MARQUETTE MI 49855,Hours of physical-restraint use,0.03,3.85,5763,Hours of seclusion use,0.03,3.85,5763,"West Baraga Avenue, Marquette, MI, USA","46,544,296","-87,417,773",46.544296,-87.417773,3.113497,19.75767,43.78527,14.67791,123912.4475,9.214108047,Relatively Low,8.519675212,Relatively Low
230059,MERCY HEALTH SAINT MARY'S,200 JEFFERSON AVENUE SE,GRAND RAPIDS,49503,KENT,MI,KENT_MI,200 JEFFERSON AVENUE SE GRAND RAPIDS MI 49503,Hours of physical-restraint use,1.96,39.93,851,Hours of seclusion use,2.99,61.06,851,"200 Jefferson Avenue Southeast, Grand Rapids, MI, USA","42,958,833","-85,662,829",42.958833,-85.662829,11.13194,45.59028,76.18056,38.11111,1264.102418,1.998369271,Very Low,1.471364696,Very Low
230066,MERCY HEALTH HACKLEY CAMPUS,1700 CLINTON STREET,MUSKEGON,49442,MUSKEGON,MI,MUSKEGON_MI,1700 CLINTON STREET MUSKEGON MI 49442,Hours of physical-restraint use,1.12,164.03,6087,Hours of seclusion use,0.36,53,6087,"1700 Clinton Street, Muskegon, MI, USA","43,221,806","-86,241,742",43.221806,-86.241742,6.337349,34.84337,65.68674,27.66265,3788.3983,2.881156615,Very Low,2.689943717,Very Low
230075,BRONSON BATTLE CREEK HOSPITAL,300 NORTH AVENUE,BATTLE CREEK,49017,CALHOUN,MI,CALHOUN_MI,300 NORTH AVENUE BATTLE CREEK MI 49017,Hours of physical-restraint use,0.06,7.3,5133,Hours of seclusion use,0.01,1.02,5133,"300 North Avenue, Battle Creek, MI, USA","42,331,339","-85,177,866",42.331339,-85.177866,12.42857,50.69643,81.40179,43.19643,444.9236265,1.410945195,Very Low,1.386500858,Very Low
230092,HENRY FORD ALLEGIANCE HEALTH,205 N EAST AVE,JACKSON,49201,JACKSON,MI,JACKSON_MI,205 N EAST AVE JACKSON MI 49201,Hours of physical-restraint use,0.12,16.38,5673,Hours of seclusion use,0.41,56.18,5673,"205 North East Avenue, Jackson, MI, USA","42,251,729","-84,393,347",42.251729,-84.393347,10.58929,47.66071,78.625,40.15179,568.9295318,1.531444096,Very Low,1.276045785,Very Low
230097,MUNSON MEDICAL CENTER,1105 SIXTH STREET,TRAVERSE CITY,49684,GRANDTRAVERSE,MI,GRANDTRAVERSE_MI,1105 SIXTH STREET TRAVERSE CITY MI 49684,Hours of physical-restraint use,0.15,17.75,4855,Hours of seclusion use,0.42,48.37,4855,"1105 Sixth Street, Traverse City, MI, USA","44,760,836","-85,642,655",44.760836,-85.642655,6.258427,30.5955,59.22472,23.73034,26543.78622,5.513185591,Very Low,4.405221062,Very Low
230117,BORGESS MEDICAL CENTER,1521 GULL ROAD,KALAMAZOO,49048,KALAMAZOO,MI,KALAMAZOO_MI,1521 GULL ROAD KALAMAZOO MI 49048,Hours of physical-restraint use,0.03,7.72,9457,Hours of seclusion use,0.07,15.4,9457,"1521 Gull Road, Eastwood, MI, USA","4,230,909","-855,597",42.30909,-85.5597,15.30682,55.02273,85.61364,47.39773,241.2790236,1.150592427,Very Low,0.916396505,Very Low
230121,MEMORIAL HEALTHCARE,826 WEST KING STREET,OWOSSO,48867,SHIAWASSEE,MI,SHIAWASSEE_MI,826 WEST KING STREET OWOSSO MI 48867,Hours of physical-restraint use,0,0.12,17377,Hours of seclusion use,0,0,17377,"West King Street, Owosso, MI, USA","43,004,973","-84,177,656",43.004973,-84.177656,11.47727,46.13636,76.13636,38.88636,127.7351888,0.930790282,Very Low,0.752466896,Very Low
230130,BEAUMONT HOSPITAL ROYAL OAK,3601 W THIRTEEN MILE RD,ROYAL OAK,48073,OAKLAND,MI,OAKLAND_MI,3601 W THIRTEEN MILE RD ROYAL OAK MI 48073,Hours of physical-restraint use,0.14,10.4,3047,Hours of seclusion use,0.01,1,3047,"Royal Oak, MI, USA","42,505,444","-83,146,054",42.505444,-83.146054,9.510489,44.0979,74.70629,36.77622,1900.43678,2.289282901,Very Low,1.275811699,Very Low
230132,HURLEY MEDICAL CENTER,ONE HURLEY PLAZA,FLINT,48503,GENESEE,MI,GENESEE_MI,ONE HURLEY PLAZA FLINT MI 48503,Hours of physical-restraint use,2.39,269.87,4710,Hours of seclusion use,1.52,172.05,4710,"2 Hurley Plaza, Flint, MI, USA","43,022,625","-83,704,389",43.022625,-83.704389,10.68468,44.42342,74.3063,37.18018,521.1282551,1.487292984,Very Low,1.483340065,Very Low
230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,48532,GENESEE,MI,GENESEE_MI,401 S BALLENGER HIGHWAY FLINT MI 48532,Hours of physical-restraint use,0.03,6.78,9140,Hours of seclusion use,0.11,23.5,9140,"401 South Ballenger Highway, Flint, MI, USA","43,014,628","-83,732,924",43.014628,-83.732924,10.68468,44.42342,74.3063,37.18018,521.1282551,1.487292984,Very Low,1.483340065,Very Low
230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,48192,WAYNE,MI,WAYNE_MI,2333 BIDDLE AVE WYANDOTTE MI 48192,Hours of physical-restraint use,0.09,6.88,3065,Hours of seclusion use,0.12,8.48,3065,"Biddle Avenue, Wyandotte, MI, USA","42,186,925","-83,158,913",42.186925,-83.158913,12.07,49.64,80.91,42.12,188.6588389,1.060003684,Very Low,1.199505772,Very Low
230151,BEAUMONT HOSPITAL - FARMINGTON HILLS,28050 GRAND RIVER AVENUE,FARMINGTON HILLS,48336,OAKLAND,MI,OAKLAND_MI,28050 GRAND RIVER AVENUE FARMINGTON HILLS MI 48336,Hours of physical-restraint use,3.6,242.48,2804,Hours of seclusion use,0.73,49.07,2804,"28050 Grand River Avenue, Farmington Hills, MI, USA","42,446,617","-83,323,919",42.446617,-83.323919,9.510489,44.0979,74.70629,36.77622,1900.43678,2.289282901,Very Low,1.275811699,Very Low
230156,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,48106,WASHTENAW,MI,WASHTENAW_MI,5301 E HURON RIVER DR ANN ARBOR MI 48106,Hours of physical-restraint use,0.06,11,7281,Hours of seclusion use,0.16,27.1,7281,"East Huron River Drive, Ann Arbor, MI, USA","42,267,579","-83,689,153",42.267579,-83.689153,12.8,51.20833,81.90833,43.725,546.8310461,1.511353455,Very Low,0.795127493,Very Low
230165,ASCENSION ST JOHN HOSPITAL,22101 MOROSS RD,DETROIT,48236,WAYNE,MI,WAYNE_MI,22101 MOROSS RD DETROIT MI 48236,Hours of physical-restraint use,0,0,5623,Hours of seclusion use,0,0,5623,"Moross Road, Detroit, MI, USA","42,427,464","-82,935,265",42.427464,-82.935265,12.07,49.64,80.91,42.12,188.6588389,1.060003684,Very Low,1.199505772,Very Low
230167,MCLAREN GREATER LANSING,401 W GREENLAWN AVE,LANSING,48910,INGHAM,MI,INGHAM_MI,401 W GREENLAWN AVE LANSING MI 48910,Hours of physical-restraint use,0,0.03,2917,Hours of seclusion use,0,0,2917,"401 West Greenlawn Avenue, Lansing, MI, USA","42,704,222","-84,554,654",42.704222,-84.554654,9.958333,45.29167,76.0625,37.9375,528.091672,1.493888194,Very Low,1.27486726,Very Low
230193,MCLAREN LAPEER REGION,1375 N MAIN ST,LAPEER,48446,LAPEER,MI,LAPEER_MI,1375 N MAIN ST LAPEER MI 48446,Hours of physical-restraint use,0.47,19.47,1726,Hours of seclusion use,0,0,1726,"North Main Street, Lapeer, MI, USA","43,064,048","-83,319,365",43.064048,-83.319365,11.28037,44.8972,74.6729,37.70094,677.3194049,1.623103303,Very Low,1.041772421,Very Low
230195,ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,11800 EAST TWELVE MILE ROAD,WARREN,48093,MACOMB,MI,MACOMB_MI,11800 EAST TWELVE MILE ROAD WARREN MI 48093,Hours of physical-restraint use,0.37,110,12273,Hours of seclusion use,0.02,5,12273,"Warren, MI, USA","42,514,226","-83,027,928",42.514226,-83.027928,11.0641,45.91026,76.4359,38.82051,113.532717,0.894929174,Very Low,0.72771205,Very Low
230207,MCLAREN OAKLAND,50 N PERRY ST,PONTIAC,48342,OAKLAND,MI,OAKLAND_MI,50 N PERRY ST PONTIAC MI 48342,Hours of physical-restraint use,0.09,19.1,8748,Hours of seclusion use,0.05,9.67,8748,"50 N Perry St, Pontiac, MI, USA","42,638,536","-83,290,709",42.638536,-83.290709,9.510489,44.0979,74.70629,36.77622,1900.43678,2.289282901,Very Low,1.275811699,Very Low
230216,MCLAREN PORT HURON,1221 PINE GROVE AVE,PORT HURON,48060,ST.CLAIR,MI,ST.CLAIR_MI,1221 PINE GROVE AVE PORT HURON MI 48060,Hours of physical-restraint use,0.17,19.01,4752,Hours of seclusion use,0,0,4752,"1221 Pine Grove Ave, Port Huron, MI, USA","42,986,872","-82,429,792",42.986872,-82.429792,10.7563,43.38655,73.08403,36.63025,763.6778244,1.689345122,Very Low,1.46516814,Very Low
230230,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,LANSING,48912,INGHAM,MI,INGHAM_MI,1215 E MICHIGAN AVENUE LANSING MI 48912,Hours of physical-restraint use,0.11,23.21,8938,Hours of seclusion use,0.18,38.35,8938,"1215 East Michigan Avenue, Lansing, MI, USA","42,734,254","-84,535,767",42.734254,-84.535767,9.958333,45.29167,76.0625,37.9375,528.091672,1.493888194,Very Low,1.27486726,Very Low
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,500 OSBORN BLVD,SAULT SAINTE MARIE,49783,CHIPPEWA,MI,CHIPPEWA_MI,500 OSBORN BLVD SAULT SAINTE MARIE MI 49783,Hours of physical-restraint use,0,0,3450,Hours of seclusion use,0,0,3450,"500 Osborn Boulevard, Sault Ste. Marie, MI, USA","46,497,699","-8,435,169",46.497699,-84.35169,0.931559,14.36122,38.97719,9.726235,104361.4203,8.701517191,Relatively Low,9.211807041,Relatively Low
230254,ASCENSION PROVIDENCE ROCHESTER HOSPITAL,1101 W UNIVERSITY DRIVE,ROCHESTER,48307,OAKLAND,MI,OAKLAND_MI,1101 W UNIVERSITY DRIVE ROCHESTER MI 48307,Hours of physical-restraint use,0.05,2.6,2323,Hours of seclusion use,0.02,1.17,2323,"West University Drive, Rochester, MI, USA","42,682,002","-83,138,071",42.682002,-83.138071,9.510489,44.0979,74.70629,36.77622,1900.43678,2.289282901,Very Low,1.275811699,Very Low
230259,ST JOSEPH MERCY CHELSEA,775 S MAIN ST,CHELSEA,48118,WASHTENAW,MI,WASHTENAW_MI,775 S MAIN ST CHELSEA MI 48118,Hours of physical-restraint use,0.23,31,5540,Hours of seclusion use,0.04,5,5540,"775 S Main St, Chelsea, MI, USA","42,310,439","-84,016,569",42.310439,-84.016569,12.8,51.20833,81.90833,43.725,546.8310461,1.511353455,Very Low,0.795127493,Very Low
230270,BEAUMONT HOSPITAL - TAYLOR,10000 TELEGRAPH ROAD,TAYLOR,48180,WAYNE,MI,WAYNE_MI,10000 TELEGRAPH ROAD TAYLOR MI 48180,Hours of physical-restraint use,2.01,157.75,3267,Hours of seclusion use,0.37,29.33,3267,"10000 Telegraph Rd, Taylor, MI, USA","42,235,187","-83,276,516",42.235187,-83.276516,12.07,49.64,80.91,42.12,188.6588389,1.060003684,Very Low,1.199505772,Very Low
230273,DETROIT RECEIVING HOSPITAL,4201 ST ANTOINE ST - 2C,DETROIT,48201,WAYNE,MI,WAYNE_MI,4201 ST ANTOINE ST - 2C DETROIT MI 48201,Hours of physical-restraint use,0,0,3107,Hours of seclusion use,0,0,3107,"Detroit, MI, USA","42,398,649","-83,164,515",42.398649,-83.164515,12.07,49.64,80.91,42.12,188.6588389,1.060003684,Very Low,1.199505772,Very Low
230275,HEALTHSOURCE SAGINAW,3340 HOSPITAL ROAD,SAGINAW,48603,SAGINAW,MI,SAGINAW_MI,3340 HOSPITAL ROAD SAGINAW MI 48603,Hours of physical-restraint use,0.2,98.08,20562,Hours of seclusion use,0.11,53.88,20562,"3340 Hospital Road, Saginaw, MI, USA","43,454,812","-84,050,137",43.454812,-84.050137,13.87857,48.55714,77.98572,41.07143,333.3906715,1.28154188,Very Low,1.31107472,Very Low
231332,BRONSON LAKEVIEW HOSPITAL,408 HAZEN STREET,PAW PAW,49079,VANBUREN,MI,VANBUREN_MI,408 HAZEN STREET PAW PAW MI 49079,Hours of physical-restraint use,0.01,0.98,3776,Hours of seclusion use,0,0.25,3776,"408 Hazen Street, Paw Paw, MI, USA","42,221,137","-85,896,255",42.221137,-85.896255,13.86,52.07,82.95,44.8,389.2837254,1.349492281,Very Low,1.279035177,Very Low
234006,PINE REST CHRISTIAN MENTAL HEALTH SERVICES,"300 - 68TH STREET, SE",GRAND RAPIDS,49548,KENT,MI,KENT_MI,"300 - 68TH STREET, SE GRAND RAPIDS MI 49548",Hours of physical-restraint use,0.11,159.29,58126,Hours of seclusion use,0.09,119.42,58126,"Grand Rapids, MI, USA","42,966,709","-85,661,973",42.966709,-85.661973,11.13194,45.59028,76.18056,38.11111,1264.102418,1.998369271,Very Low,1.471364696,Very Low
234011,HENRY FORD KINGSWOOD HOSPITAL,10300 W EIGHT MILE ROAD,FERNDALE,48220,OAKLAND,MI,OAKLAND_MI,10300 W EIGHT MILE ROAD FERNDALE MI 48220,Hours of physical-restraint use,0.14,68.56,20387,Hours of seclusion use,0.13,64.42,20387,"Ferndale, MI, USA","42,458,351","-83,127,012",42.458351,-83.127012,9.510489,44.0979,74.70629,36.77622,1900.43678,2.289282901,Very Low,1.275811699,Very Low
234021,HARBOR OAKS HOSPITAL,35031 23 MILE RD,NEW BALTIMORE,48047,MACOMB,MI,MACOMB_MI,35031 23 MILE RD NEW BALTIMORE MI 48047,Hours of physical-restraint use,0.06,61.48,42939,Hours of seclusion use,0.09,92.89,42939,"35031 23 Mile Rd, New Baltimore, MI, USA","42,677,608","-82,756,698",42.677608,-82.756698,11.0641,45.91026,76.4359,38.82051,113.532717,0.894929174,Very Low,0.72771205,Very Low
234023,HAVENWYCK HOSPITAL,1525 UNIVERSITY DRIVE,AUBURN HILLS,48326,OAKLAND,MI,OAKLAND_MI,1525 UNIVERSITY DRIVE AUBURN HILLS MI 48326,Hours of physical-restraint use,0.03,48.68,59815,Hours of seclusion use,0.03,46.17,59815,"1525 University Dr, Auburn Hills, MI, USA","42,661,676","-83,249,147",42.661676,-83.249147,9.510489,44.0979,74.70629,36.77622,1900.43678,2.289282901,Very Low,1.275811699,Very Low
234025,CARO CENTER,"2000 CHAMBERS, BOX A",CARO,48723,TUSCOLA,MI,TUSCOLA_MI,"2000 CHAMBERS, BOX A CARO MI 48723",Hours of physical-restraint use,4.05,3499.93,36029,Hours of seclusion use,0,0.07,36029,"Caro, MI, USA","43,488,165","-83,401,721",43.488165,-83.401721,13.07353,45.93382,75.03677,38.875,210.3210214,1.099113519,Very Low,0.97001222,Very Low
234026,KALAMAZOO REGIONAL PSYCHIATRIC HOSPITAL,1312 OAKLAND DR,KALAMAZOO,49008,KALAMAZOO,MI,KALAMAZOO_MI,1312 OAKLAND DR KALAMAZOO MI 49008,Hours of physical-restraint use,0.76,1030.2,56814,Hours of seclusion use,0,0.47,56814,"Oakland Drive, Kalamazoo, MI, USA","42,281,323","-85,599,756",42.281323,-85.599756,15.30682,55.02273,85.61364,47.39773,241.2790236,1.150592427,Very Low,0.916396505,Very Low
234030,FOREST VIEW PSYCHIATRIC HOSPITAL,1055 MEDICAL PARK SE,GRAND RAPIDS,49546,KENT,MI,KENT_MI,1055 MEDICAL PARK SE GRAND RAPIDS MI 49546,Hours of physical-restraint use,0.04,30.47,30198,Hours of seclusion use,0.01,6.08,30198,"Grand Rapids, MI, USA","42,966,709","-85,661,973",42.966709,-85.661973,11.13194,45.59028,76.18056,38.11111,1264.102418,1.998369271,Very Low,1.471364696,Very Low
234035,WALTER P REUTHER PSYCHIATRIC HOSPITAL,30901 PALMER RD,WESTLAND,48185,WAYNE,MI,WAYNE_MI,30901 PALMER RD WESTLAND MI 48185,Hours of physical-restraint use,0.09,115.73,53369,Hours of seclusion use,0,6.28,53369,"Palmer Road, Westland, MI, USA","42,296,026","-83,363,213",42.296026,-83.363213,12.07,49.64,80.91,42.12,188.6588389,1.060003684,Very Low,1.199505772,Very Low
234038,BCA STONECREST CENTER,15000 GRATIOT AVENUE,DETROIT,48205,WAYNE,MI,WAYNE_MI,15000 GRATIOT AVENUE DETROIT MI 48205,Hours of physical-restraint use,0.38,513.97,56862,Hours of seclusion use,0.18,250.52,56862,"Gratiot Avenue, Detroit, MI, USA","42,420,881","-82,987,045",42.420881,-82.987045,12.07,49.64,80.91,42.12,188.6588389,1.060003684,Very Low,1.199505772,Very Low
234040,SAMARITAN BEHAVIORAL CENTER,"5555 CONNER AVENUE, SUITE 3N",DETROIT,48213,WAYNE,MI,WAYNE_MI,"5555 CONNER AVENUE, SUITE 3N DETROIT MI 48213",Hours of physical-restraint use,1.3,49.18,1571,Hours of seclusion use,0,0.03,1571,"5555 Conner Avenue, Detroit, MI, USA","42,390,314","-82,981,995",42.390314,-82.981995,12.07,49.64,80.91,42.12,188.6588389,1.060003684,Very Low,1.199505772,Very Low
234041,THE CENTER FOR FORENSIC PSYCHIATRY,8303 PLATT ROAD,SALINE,48176,WASHTENAW,MI,WASHTENAW_MI,8303 PLATT ROAD SALINE MI 48176,Hours of physical-restraint use,0.24,500.27,85856,Hours of seclusion use,0,9.8,85856,"Saline, MI, USA","42,177,229","-83,776,224",42.177229,-83.776224,12.8,51.20833,81.90833,43.725,546.8310461,1.511353455,Very Low,0.795127493,Very Low
234042,THE BEHAVIORAL CENTER OF MICHIGAN,4050 E 12 MILE ROAD,WARREN,48092,MACOMB,MI,MACOMB_MI,4050 E 12 MILE ROAD WARREN MI 48092,Hours of physical-restraint use,3.21,117.82,1529,Hours of seclusion use,0.4,14.78,1529,"4050 E 12 Mile Rd, Warren, MI, USA","42,505,324","-8,306,597",42.505324,-83.06597,11.0641,45.91026,76.4359,38.82051,113.532717,0.894929174,Very Low,0.72771205,Very Low
234043,CEDAR CREEK HOSPITAL,101 WEST TOWNSEND ROAD,SAINT JOHNS,48879,CLINTON,MI,CLINTON_MI,101 WEST TOWNSEND ROAD SAINT JOHNS MI 48879,Hours of physical-restraint use,0.02,7.67,12874,Hours of seclusion use,0.02,6.22,12874,"St. Johns, MI, USA","43,000,383","-84,557,416",43.000383,-84.557416,12.60227,48.01136,78.02273,40.54546,163.3801205,1.010372211,Very Low,0.636822289,Very Low
240001,NORTH MEMORIAL HEALTH HOSPITAL,3300 OAKDALE NORTH,ROBBINSDALE,55422,HENNEPIN,MN,HENNEPIN_MN,3300 OAKDALE NORTH ROBBINSDALE MN 55422,Hours of physical-restraint use,0.47,84.9,7607,Hours of seclusion use,0.03,6,7607,"Robbinsdale, MN, USA","45,030,497","-93,330,858",45.030497,-93.330858,12.81633,47.91837,75.65306,40.53061,409873.2171,13.72876599,Relatively Low,8.468304795,Relatively Low
240004,HENNEPIN COUNTY MEDICAL CENTER,701 PARK AVENUE,MINNEAPOLIS,55415,HENNEPIN,MN,HENNEPIN_MN,701 PARK AVENUE MINNEAPOLIS MN 55415,Hours of physical-restraint use,4.06,2690.73,27645,Hours of seclusion use,6.14,4075.33,27645,"701 Park Avenue, Minneapolis, MN, USA","44,972,096","-93,262,403",44.972096,-93.262403,12.81633,47.91837,75.65306,40.53061,409873.2171,13.72876599,Relatively Low,8.468304795,Relatively Low
240010,MAYO CLINIC HOSPITAL ROCHESTER,1216 SECOND STREET SOUTHWEST,ROCHESTER,55902,OLMSTED,MN,OLMSTED_MN,1216 SECOND STREET SOUTHWEST ROCHESTER MN 55902,Hours of physical-restraint use,0.19,112.3,24114,Hours of seclusion use,0.28,164.49,24114,"Rochester, MN, USA","44,023,496","-92,471,803",44.023496,-92.471803,12.72381,49.28571,76.59048,41.46667,9684.347189,3.939475819,Very Low,2.40770744,Very Low
240038,ALLINA UNITED HOSPITAL,333 NORTH SMITH AVENUE,SAINT PAUL,55102,RAMSEY,MN,RAMSEY_MN,333 NORTH SMITH AVENUE SAINT PAUL MN 55102,Hours of physical-restraint use,44.49,1801.5,1687,Hours of seclusion use,0,0,1687,"North Smith Avenue, St. Paul, MN, USA","44,943,954","-93,105,659",44.943954,-93.105659,15.19231,52.26923,79.73077,44.84615,106821.7724,8.769367059,Relatively Low,7.529095302,Relatively Low
240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,56537,OTTERTAIL,MN,OTTERTAIL_MN,712 SOUTH CASCADE FERGUS FALLS MN 56537,Hours of physical-restraint use,0,0,1593,Hours of seclusion use,0,0,1593,"Fergus Falls, MN, USA","46,285,122","-96,077,509",46.285122,-96.077509,7.680108,34.02419,60.48656,27.60215,204115.5383,10.88195714,Relatively Low,10.28338014,Relatively Low
240059,REGINA HOSPITAL,1175 NININGER ROAD,HASTINGS,55033,DAKOTA,MN,DAKOTA_MN,1175 NININGER ROAD HASTINGS MN 55033,Hours of physical-restraint use,0.03,1.3,1780,Hours of seclusion use,0,0,1780,"1175 Nininger Road, Hastings, MN, USA","44,747,197","-92,873,439",44.747197,-92.873439,14.05769,50.58654,77.85577,42.85577,48542.95936,6.742025723,Relatively Low,3.072428132,Very Low
240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,SAINT PAUL,55102,RAMSEY,MN,RAMSEY_MN,45 WEST 10TH STREET SAINT PAUL MN 55102,Hours of physical-restraint use,1.04,248.65,10008,Hours of seclusion use,0.63,152.41,10008,"45 West 10th Street, St. Paul, MN, USA","44,948,558","-93,100,722",44.948558,-93.100722,15.19231,52.26923,79.73077,44.84615,106821.7724,8.769367059,Relatively Low,7.529095302,Relatively Low
240069,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,OWATONNA,55060,STEELE,MN,STEELE_MN,2250 26TH STREET NORTHWEST OWATONNA MN 55060,Hours of physical-restraint use,0.58,20.58,1471,Hours of seclusion use,0.06,2.2,1471,"2250 26th St Nw, Owatonna, MN, USA","4,411,197","-9,325,131",44.11197,-93.25131,15.25,53.48611,80.45834,45.84722,1438.985653,2.086574089,Very Low,1.526453223,Very Low
